Date,time_start,time_end,site,Tow,Net, Sample,Day_Night,Start_Depth,End_Depth,Depth_Filtered,Volume_Filtered_m3,Volume_Filtered.10000,n,"n.10,000_m2","n.10,000_m3",Wet_Mass_g,g.10000_m2,Wet_Mass_g.10000_m3,Comments,Micronekton,Broad_Classification,Broad_Classification_noCyclothone,Family_ID,SwimBladder_gas_assumed,Broad_Classification_2,Genus_ID_orSubfamily,Species_ID
3/24/2021,21:30,3:20,PRZ-NE,S5,3,338,Night,700.4,448.7,251.7,42864.3,4.28643,3,176.1605812,0.69988312,0.2,11.74,0.05,,Micronekton,Fish,Fish,Juvenile fish,N,Fish,,
3/24/2021,21:30,3:20,PRZ-NE,S5,3,339,Night,700.4,448.7,251.7,42864.3,4.28643,,0,0,15.35,901.35,3.58,,Plankton,Other,Other,Miscellaneous,,Other,,
3/24/2021,21:30,3:20,PRZ-NE,S5,4,308,Night,448.7,71.1,377.6,70056.4,7.00564,1,53.8994296,0.142742133,0.15,8.08,0.02,With 309 in scintillation vial ,Micronekton,Cephalopoda,Cephalopoda,Histioteuthidae,,Cephalopoda,,
3/24/2021,21:30,3:20,PRZ-NE,S5,4,313,Night,448.7,71.1,377.6,70056.4,7.00564,8,431.1954368,1.141937068,1.75,94.32,0.25,,Micronekton,Cephalopoda,Cephalopoda,Octopoda,,Cephalopoda,,
3/24/2021,21:30,3:20,PRZ-NE,S5,4,309,Night,448.7,71.1,377.6,70056.4,7.00564,4,215.5977184,0.570968534,1.25,67.37,0.18,With 308 in scintillation vial ,Micronekton,Cephalopoda,Cephalopoda,Pyrotheuthidae,,Cephalopoda,,
3/24/2021,21:30,3:20,PRZ-NE,S5,4,310,Night,448.7,71.1,377.6,70056.4,7.00564,3,161.6982888,0.4282264,1.3,70.07,0.19,Large amphi. Torn open ,Micronekton,Crustacea,Crustacea,Amphipoda,,Crustacea,,
3/24/2021,21:30,3:20,PRZ-NE,S5,4,304,Night,448.7,71.1,377.6,70056.4,7.00564,4,215.5977184,0.570968534,5.6,301.84,0.8,,Micronekton,Crustacea,Crustacea,Caridea,,Crustacea,,
3/24/2021,21:30,3:20,PRZ-NE,S5,4,303,Night,448.7,71.1,377.6,70056.4,7.00564,66,3557.362354,9.42098081,13.75,741.12,1.96,,Micronekton,Crustacea,Crustacea,Penaeidae,,Crustacea,,
3/24/2021,21:30,3:20,PRZ-NE,S5,4,305,Night,448.7,71.1,377.6,70056.4,7.00564,32,1724.781747,4.567748271,17.55,945.93,2.51,,Micronekton,Crustacea,Crustacea,Sergestidae,,Crustacea,,
3/24/2021,21:30,3:20,PRZ-NE,S5,4,302,Night,448.7,71.1,377.6,70056.4,7.00564,6,323.3965776,0.856452801,8.05,433.89,1.15,Mislabelled net 2,Micronekton,Fish,Fish,Bathylagidae,N,Fish,,
3/24/2021,21:30,3:20,PRZ-NE,S5,4,311,Night,448.7,71.1,377.6,70056.4,7.00564,85,4581.451516,12.13308135,4.15,223.68,0.59,,Micronekton,Fish,,Gonostomatidae,N,Fish,Cyclothone,
3/24/2021,21:30,3:20,PRZ-NE,S5,4,314,Night,448.7,71.1,377.6,70056.4,7.00564,39,2102.077754,5.566943206,2.3,123.97,0.33,,Micronekton,Fish,Fish,Juvenile fish,N,Fish,,
3/24/2021,21:30,3:20,PRZ-NE,S5,4,312,Night,448.7,71.1,377.6,70056.4,7.00564,3,161.6982888,0.4282264,0.5,26.95,0.07,,Micronekton,Fish,Fish,Myctophidae,Y,SB Fish,,
3/24/2021,21:30,3:20,PRZ-NE,S5,4,301,Night,448.7,71.1,377.6,70056.4,7.00564,1,53.8994296,0.142742133,3.85,207.51,0.55,Mislabelled net 2,Micronekton,Fish,Fish,Nemicthyidae,N,Fish,,
3/24/2021,21:30,3:20,PRZ-NE,S5,4,307,Night,448.7,71.1,377.6,70056.4,7.00564,28,1509.184029,3.996779737,13.55,730.34,1.93,Lots of juveniles,Micronekton,Fish,Fish,Sternoptychidae,Y,SB Fish,,
3/24/2021,21:30,3:20,PRZ-NE,S5,4,300,Night,448.7,71.1,377.6,70056.4,7.00564,2,107.7988592,0.285484267,3.85,207.51,0.55,Idiacanthidae; mislabelled net 2,Micronekton,Fish,Fish,Stomiidae,N,Fish,,
3/24/2021,21:30,3:20,PRZ-NE,S5,4,306,Night,448.7,71.1,377.6,70056.4,7.00564,,0,0,Not weighted,#VALUE!,Not weighted,Large pieces of solmissis thrown away,Plankton,Other,Other,Miscellaneous,,Other,,
3/24/2021,21:30,3:20,PRZ-NE,S5,5,345,Night,71.1,1.8,69.3,22003.5,2.20035,5,157.4749472,2.27236576,1.4,44.09,0.64,,Micronekton,Cephalopoda,Cephalopoda,Squid,,Cephalopoda,,
3/24/2021,21:30,3:20,PRZ-NE,S5,5,341,Night,71.1,1.8,69.3,22003.5,2.20035,4,125.9799577,1.817892608,3.8,119.68,1.73,One in barrel ,Micronekton,Crustacea,Crustacea,Amphipoda,,Crustacea,,
3/24/2021,21:30,3:20,PRZ-NE,S5,5,353,Night,71.1,1.8,69.3,22003.5,2.20035,1,31.49498943,0.454473152,0.15,4.72,0.07,,Micronekton,Crustacea,Crustacea,Sergestidae,,Crustacea,,
3/24/2021,21:30,3:20,PRZ-NE,S5,5,352,Night,71.1,1.8,69.3,22003.5,2.20035,1,31.49498943,0.454473152,0.05,1.57,0.02,,Micronekton,Fish,Fish,Gempylidae,N,Fish,,
3/24/2021,21:30,3:20,PRZ-NE,S5,5,348,Night,71.1,1.8,69.3,22003.5,2.20035,1,31.49498943,0.454473152,0.1,3.15,0.05,,Micronekton,Fish,,Gonostomatidae,N,Fish,Cyclothone,
3/24/2021,21:30,3:20,PRZ-NE,S5,5,346,Night,71.1,1.8,69.3,22003.5,2.20035,10,314.9498943,4.54473152,1.05,33.07,0.48,,Micronekton,Fish,Fish,Juvenile fish,N,Fish,,
3/24/2021,21:30,3:20,PRZ-NE,S5,5,354,Night,71.1,1.8,69.3,22003.5,2.20035,1,31.49498943,0.454473152,19.1,601.55,8.68,,Micronekton,Fish,Fish,Leptocephalus,N,Fish,,
3/24/2021,21:30,3:20,PRZ-NE,S5,5,344,Night,71.1,1.8,69.3,22003.5,2.20035,1,31.49498943,0.454473152,0.85,26.77,0.39,,Micronekton,Fish,Fish,Melamphaeidae,Y,SB Fish,,
3/24/2021,21:30,3:20,PRZ-NE,S5,5,342,Night,71.1,1.8,69.3,22003.5,2.20035,10,314.9498943,4.54473152,1.9,59.84,0.86,,Micronekton,Fish,Fish,Myctophidae,Y,SB Fish,,
3/24/2021,21:30,3:20,PRZ-NE,S5,5,347,Night,71.1,1.8,69.3,22003.5,2.20035,1,31.49498943,0.454473152,0.05,1.57,0.02,,Micronekton,Fish,Fish,Phosichthyidae,Y,SB Fish,Vinciguerria,
3/24/2021,21:30,3:20,PRZ-NE,S5,5,350,Night,71.1,1.8,69.3,22003.5,2.20035,1,31.49498943,0.454473152,0.2,6.3,0.09,,Micronekton,Fish,Fish,Scopelarchidae,N,Fish,,
3/24/2021,21:30,3:20,PRZ-NE,S5,5,351,Night,71.1,1.8,69.3,22003.5,2.20035,1,31.49498943,0.454473152,0.15,4.72,0.07,,Micronekton,Fish,Fish,Stomiidae,N,Fish,,
3/24/2021,21:30,3:20,PRZ-NE,S5,5,349,Night,71.1,1.8,69.3,22003.5,2.20035,2,62.98997887,0.908946304,0.1,3.15,0.05,,Micronekton,Fish,Fish,Trachipteridae,N,Fish,,
3/24/2021,21:30,3:20,PRZ-NE,S5,5,343,Night,71.1,1.8,69.3,22003.5,2.20035,,0,0,Not weighted,#VALUE!,Not weighted,Split in two jars (16 & 32),Plankton,Other,Other,Miscellaneous,,Other,,
3/27/2021,7:37,14:17,PRZ-NE,S6,0,423,Day,0,1499,1499,46704.3,4.67043,,0,0,Not weighted,#VALUE!,Not weighted,,Plankton,Other,Other,All,,Other,,
3/27/2021,7:37,14:17,PRZ-NE,S6,1,368,Day,1499,1000.8,498.2,87809,8.7809,1,56.73678097,0.113883543,0.25,14.18,0.03,,Micronekton,Cephalopoda,Cephalopoda,Cranchiidae,,Cephalopoda,,
3/27/2021,7:37,14:17,PRZ-NE,S6,1,356,Day,1499,1000.8,498.2,87809,8.7809,1,56.73678097,0.113883543,119.55,6782.88,13.61,Tissue samples taken,Micronekton,Cephalopoda,Cephalopoda,Octopoda,,Cephalopoda,,
3/27/2021,7:37,14:17,PRZ-NE,S6,1,362,Day,1499,1000.8,498.2,87809,8.7809,11,624.1045906,1.25271897,2.45,139.01,0.28,,Micronekton,Crustacea,Crustacea,Amphipoda,,Crustacea,,
3/27/2021,7:37,14:17,PRZ-NE,S6,1,363,Day,1499,1000.8,498.2,87809,8.7809,29,1645.366648,3.302622738,44.35,2516.28,5.05,,Micronekton,Crustacea,Crustacea,Caridea,,Crustacea,,
3/27/2021,7:37,14:17,PRZ-NE,S6,1,364,Day,1499,1000.8,498.2,87809,8.7809,12,680.8413716,1.366602512,1.05,59.57,0.12,,Micronekton,Crustacea,Crustacea,Euphausiacea,,Crustacea,,
3/27/2021,7:37,14:17,PRZ-NE,S6,1,366,Day,1499,1000.8,498.2,87809,8.7809,38,2155.997677,4.327574622,6.85,388.65,0.78,,Micronekton,Crustacea,Crustacea,Mysidae,,Crustacea,,
3/27/2021,7:37,14:17,PRZ-NE,S6,1,365,Day,1499,1000.8,498.2,87809,8.7809,4,226.9471239,0.455534171,0.8,45.39,0.09,,Micronekton,Crustacea,Crustacea,Penaeidae,,Crustacea,,
3/27/2021,7:37,14:17,PRZ-NE,S6,1,360,Day,1499,1000.8,498.2,87809,8.7809,1,56.73678097,0.113883543,1,56.74,0.11,,Micronekton,Crustacea,Crustacea,Sergestidae,,Crustacea,,
3/27/2021,7:37,14:17,PRZ-NE,S6,1,357,Day,1499,1000.8,498.2,87809,8.7809,1,56.73678097,0.113883543,33.8,1917.7,3.85,,Micronekton,Fish,Fish,Anoplogasteridae ,Y,SB Fish,Anoplogaster,cornuta
3/27/2021,7:37,14:17,PRZ-NE,S6,1,355,Day,1499,1000.8,498.2,87809,8.7809,25,1418.419524,2.847088567,7.1,402.83,0.81,5 frozen separately; 1 for JP,Micronekton,Fish,,Gonostomatidae,N,Fish,Cyclothone,
3/27/2021,7:37,14:17,PRZ-NE,S6,1,367,Day,1499,1000.8,498.2,87809,8.7809,1,56.73678097,0.113883543,0.05,2.84,0.01,,Micronekton,Fish,Fish,Juvenile fish,N,Fish,,
3/27/2021,7:37,14:17,PRZ-NE,S6,1,359,Day,1499,1000.8,498.2,87809,8.7809,8,453.8942477,0.911068342,7.75,439.71,0.88,,Micronekton,Fish,Fish,Melamphaeidae,Y,SB Fish,,
3/27/2021,7:37,14:17,PRZ-NE,S6,1,361,Day,1499,1000.8,498.2,87809,8.7809,5,283.6839048,0.569417713,3.5,198.58,0.4,,Micronekton,Fish,Fish,Myctophidae,Y,SB Fish,,
3/27/2021,7:37,14:17,PRZ-NE,S6,1,358,Day,1499,1000.8,498.2,87809,8.7809,,0,0,Not weighted,#VALUE!,Not weighted,,Plankton,Other,Other,Miscellaneous,,Other,,
3/27/2021,7:37,14:17,PRZ-NE,S6,2,371,Day,1000.8,700.1,300.7,57665.6,5.76656,1,52.14547321,0.173413612,46.7,2435.19,8.1,,Micronekton,Cephalopoda,Cephalopoda,Octopoda,,Cephalopoda,,
3/27/2021,7:37,14:17,PRZ-NE,S6,2,378,Day,1000.8,700.1,300.7,57665.6,5.76656,1,52.14547321,0.173413612,1.5,78.22,0.26,,Micronekton,Cephalopoda,Cephalopoda,Octopoda,,Cephalopoda,,
3/27/2021,7:37,14:17,PRZ-NE,S6,2,377,Day,1000.8,700.1,300.7,57665.6,5.76656,2,104.2909464,0.346827225,1.75,91.25,0.3,,Micronekton,Cephalopoda,Cephalopoda,Squid,,Cephalopoda,,
3/27/2021,7:37,14:17,PRZ-NE,S6,2,384,Day,1000.8,700.1,300.7,57665.6,5.76656,4,208.5818928,0.693654449,0.7,36.5,0.12,,Micronekton,Crustacea,Crustacea,Amphipoda,,Crustacea,,
3/27/2021,7:37,14:17,PRZ-NE,S6,2,387,Day,1000.8,700.1,300.7,57665.6,5.76656,19,990.763991,3.294858633,32.65,1702.55,5.66,,Micronekton,Crustacea,Crustacea,Caridea,,Crustacea,,
3/27/2021,7:37,14:17,PRZ-NE,S6,2,385,Day,1000.8,700.1,300.7,57665.6,5.76656,4,208.5818928,0.693654449,0.2,10.43,0.03,,Micronekton,Crustacea,Crustacea,Euphausiacea,,Crustacea,,
3/27/2021,7:37,14:17,PRZ-NE,S6,2,381,Day,1000.8,700.1,300.7,57665.6,5.76656,28,1460.07325,4.855581144,4.8,250.3,0.83,,Micronekton,Crustacea,Crustacea,Mysidae,,Crustacea,,
3/27/2021,7:37,14:17,PRZ-NE,S6,2,386,Day,1000.8,700.1,300.7,57665.6,5.76656,21,1095.054937,3.641685858,4.1,213.8,0.71,,Micronekton,Crustacea,Crustacea,Penaeidae,,Crustacea,,
3/27/2021,7:37,14:17,PRZ-NE,S6,2,380,Day,1000.8,700.1,300.7,57665.6,5.76656,26,1355.782303,4.508753919,24.65,1285.39,4.27,,Micronekton,Crustacea,Crustacea,Sergestidae,,Crustacea,,
3/27/2021,7:37,14:17,PRZ-NE,S6,2,370,Day,1000.8,700.1,300.7,57665.6,5.76656,1,52.14547321,0.173413612,79.75,4158.6,13.83,,Micronekton,Fish,Fish,Anoplogasteridae ,Y,SB Fish,Anoplogaster,cornuta
3/27/2021,7:37,14:17,PRZ-NE,S6,2,376,Day,1000.8,700.1,300.7,57665.6,5.76656,6,312.8728393,1.040481674,2.8,146.01,0.49,,Micronekton,Fish,Fish,Bathylagidae,N,Fish,,
3/27/2021,7:37,14:17,PRZ-NE,S6,2,369,Day,1000.8,700.1,300.7,57665.6,5.76656,1,52.14547321,0.173413612,2.8,146.01,0.49,,Micronekton,Fish,Fish,Cetomimidae,N,Fish,,
3/27/2021,7:37,14:17,PRZ-NE,S6,2,390,Day,1000.8,700.1,300.7,57665.6,5.76656,525,27376.37344,91.04214644,56.7,2956.65,9.83,,Micronekton,Fish,,Gonostomatidae,N,Fish,Cyclothone,
3/27/2021,7:37,14:17,PRZ-NE,S6,2,389,Day,1000.8,700.1,300.7,57665.6,5.76656,65,3389.455759,11.2718848,4.4,229.44,0.76,Many myctophids and idiocanthus,Micronekton,Fish,Fish,Juvenile fish,N,Fish,,
3/27/2021,7:37,14:17,PRZ-NE,S6,2,375,Day,1000.8,700.1,300.7,57665.6,5.76656,2,104.2909464,0.346827225,11.9,620.53,2.06,1 large given to JP; photo of small one & JP has photo of big one,Micronekton,Fish,Fish,Macrouridae,Y,SB Fish,Nezumia,parini
3/27/2021,7:37,14:17,PRZ-NE,S6,2,374,Day,1000.8,700.1,300.7,57665.6,5.76656,4,208.5818928,0.693654449,1.65,86.04,0.29,,Micronekton,Fish,Fish,Melamphaeidae,Y,SB Fish,,
3/27/2021,7:37,14:17,PRZ-NE,S6,2,383,Day,1000.8,700.1,300.7,57665.6,5.76656,5,260.7273661,0.867068061,3.7,192.94,0.64,,Micronekton,Fish,Fish,Myctophidae,Y,SB Fish,,
3/27/2021,7:37,14:17,PRZ-NE,S6,2,372,Day,1000.8,700.1,300.7,57665.6,5.76656,1,52.14547321,0.173413612,16.8,876.04,2.91,,Micronekton,Fish,Fish,Nemicthyidae,N,Fish,,
3/27/2021,7:37,14:17,PRZ-NE,S6,2,373,Day,1000.8,700.1,300.7,57665.6,5.76656,2,104.2909464,0.346827225,41.4,2158.82,7.18,,Micronekton,Fish,Fish,Neoscopelidae,N,Fish,Scopelengys,tristis
3/27/2021,7:37,14:17,PRZ-NE,S6,2,379,Day,1000.8,700.1,300.7,57665.6,5.76656,1,52.14547321,0.173413612,0.05,2.61,0.01,,Micronekton,Fish,Fish,Sternoptychidae,Y,SB Fish,,
3/27/2021,7:37,14:17,PRZ-NE,S6,2,388,Day,1000.8,700.1,300.7,57665.6,5.76656,13,677.8911517,2.25437696,12.25,638.78,2.12,,Micronekton,Fish,Fish,Stomiidae,N,Fish,,
3/27/2021,7:37,14:17,PRZ-NE,S6,2,382,Day,1000.8,700.1,300.7,57665.6,5.76656,,0,0,Not weighted,#VALUE!,Not weighted,Some jellies thrown back over,Plankton,Other,Other,Miscellaneous,,Other,,
3/27/2021,7:37,14:17,PRZ-NE,S6,3,391,Day,700.1,449,251.1,44126.5,4.41265,6,341.4274869,1.359727148,8.3,472.31,1.88,,Micronekton,Cephalopoda,Cephalopoda,Octopoda,,Cephalopoda,,
3/27/2021,7:37,14:17,PRZ-NE,S6,3,397,Day,700.1,449,251.1,44126.5,4.41265,1,56.90458115,0.226621191,0.1,5.69,0.02,,Micronekton,Cephalopoda,Cephalopoda,Squid,,Cephalopoda,,
3/27/2021,7:37,14:17,PRZ-NE,S6,3,401,Day,700.1,449,251.1,44126.5,4.41265,1,56.90458115,0.226621191,0.05,2.85,0.01,,Micronekton,Crustacea,Crustacea,Amphipoda,,Crustacea,,
3/27/2021,7:37,14:17,PRZ-NE,S6,3,404,Day,700.1,449,251.1,44126.5,4.41265,1,56.90458115,0.226621191,1.9,108.12,0.43,In salp,Micronekton,Crustacea,Crustacea,Amphipoda,,Crustacea,,
3/27/2021,7:37,14:17,PRZ-NE,S6,3,398,Day,700.1,449,251.1,44126.5,4.41265,17,967.3778795,3.852560253,0.45,25.61,0.1,,Micronekton,Crustacea,Crustacea,Euphausiacea,,Crustacea,,
3/27/2021,7:37,14:17,PRZ-NE,S6,3,400,Day,700.1,449,251.1,44126.5,4.41265,1,56.90458115,0.226621191,0.9,51.21,0.2,,Micronekton,Crustacea,Crustacea,Mysidae,,Crustacea,,
3/27/2021,7:37,14:17,PRZ-NE,S6,3,402,Day,700.1,449,251.1,44126.5,4.41265,23,1308.805366,5.212287401,2.5,142.26,0.57,,Micronekton,Crustacea,Crustacea,Penaeidae,,Crustacea,,
3/27/2021,7:37,14:17,PRZ-NE,S6,3,396,Day,700.1,449,251.1,44126.5,4.41265,21,1194.996204,4.759045018,11.05,628.8,2.5,,Micronekton,Crustacea,Crustacea,Sergestidae,,Crustacea,,
3/27/2021,7:37,14:17,PRZ-NE,S6,3,403,Day,700.1,449,251.1,44126.5,4.41265,1,56.90458115,0.226621191,0.05,2.85,0.01,,Micronekton,Fish,Fish,Bregmacerotidae,Y,SB Fish,Bregmaceros,
3/27/2021,7:37,14:17,PRZ-NE,S6,3,394,Day,700.1,449,251.1,44126.5,4.41265,8,455.2366492,1.812969531,1,56.9,0.23,,Micronekton,Fish,,Gonostomatidae,N,Fish,Cyclothone,
3/27/2021,7:37,14:17,PRZ-NE,S6,3,395,Day,700.1,449,251.1,44126.5,4.41265,17,967.3778795,3.852560253,0.45,25.61,0.1,,Micronekton,Fish,Fish,Juvenile fish,N,Fish,,
3/27/2021,7:37,14:17,PRZ-NE,S6,3,393,Day,700.1,449,251.1,44126.5,4.41265,34,1934.755759,7.705120506,35.3,2008.73,8,JP took large one -- big one's weight is 14.55,Micronekton,Fish,Fish,Melamphaeidae,Y,SB Fish,,
3/27/2021,7:37,14:17,PRZ-NE,S6,3,392,Day,700.1,449,251.1,44126.5,4.41265,123,6999.263481,27.87440654,35.7,2031.49,8.09,,Micronekton,Fish,Fish,Myctophidae,Y,SB Fish,,
3/27/2021,7:37,14:17,PRZ-NE,S6,3,399,Day,700.1,449,251.1,44126.5,4.41265,,0,0,Not weighted,#VALUE!,Not weighted,,Plankton,Other,Other,Miscellaneous,,Other,,
3/27/2021,7:37,14:17,PRZ-NE,S6,4,411,Day,449,71.1,377.9,64757.5,6.47575,12,700.2740995,1.853067212,2.95,172.15,0.46,,Micronekton,Cephalopoda,Cephalopoda,Squid,,Cephalopoda,,
3/27/2021,7:37,14:17,PRZ-NE,S6,4,405,Day,449,71.1,377.9,64757.5,6.47575,9,525.2055746,1.389800409,1.45,84.62,0.22,,Micronekton,Crustacea,Crustacea,Penaeidae,,Crustacea,,
3/27/2021,7:37,14:17,PRZ-NE,S6,4,406,Day,449,71.1,377.9,64757.5,6.47575,2,116.7123499,0.308844535,0.55,32.1,0.08,,Micronekton,Crustacea,Crustacea,Sergestidae,,Crustacea,,
3/27/2021,7:37,14:17,PRZ-NE,S6,4,408,Day,449,71.1,377.9,64757.5,6.47575,76,4435.069297,11.73609234,3.65,213,0.56,,Micronekton,Fish,,Gonostomatidae,N,Fish,Cyclothone,
3/27/2021,7:37,14:17,PRZ-NE,S6,4,415,Day,449,71.1,377.9,64757.5,6.47575,1,58.35617496,0.154422268,0.25,14.59,0.04,,Micronekton,Fish,Fish,Juvenile fish,N,Fish,,
3/27/2021,7:37,14:17,PRZ-NE,S6,4,407,Day,449,71.1,377.9,64757.5,6.47575,13,758.6302745,2.00748948,1.55,90.45,0.24,,Micronekton,Fish,Fish,Myctophidae,Y,SB Fish,,
3/27/2021,7:37,14:17,PRZ-NE,S6,4,412,Day,449,71.1,377.9,64757.5,6.47575,2,116.7123499,0.308844535,0.7,40.85,0.11,,Micronekton,Fish,Fish,Phosichthyidae,Y,SB Fish,Vinciguerria,
3/27/2021,7:37,14:17,PRZ-NE,S6,4,414,Day,449,71.1,377.9,64757.5,6.47575,1,58.35617496,0.154422268,0.3,17.51,0.05,,Micronekton,Fish,Fish,Scopelarchidae,N,Fish,,
3/27/2021,7:37,14:17,PRZ-NE,S6,4,410,Day,449,71.1,377.9,64757.5,6.47575,32,1867.397599,4.941512566,11.6,676.93,1.79,,Micronekton,Fish,Fish,Sternoptychidae,Y,SB Fish,,
3/27/2021,7:37,14:17,PRZ-NE,S6,4,413,Day,449,71.1,377.9,64757.5,6.47575,1,58.35617496,0.154422268,0.1,5.84,0.02,,Micronekton,Fish,Fish,Stomiidae,N,Fish,,
3/27/2021,7:37,14:17,PRZ-NE,S6,4,409,Day,449,71.1,377.9,64757.5,6.47575,,0,0,Not weighted,#VALUE!,Not weighted,In two jars,Plankton,Other,Other,Miscellaneous,,Other,,
3/27/2021,7:37,14:17,PRZ-NE,S6,5,418,Day,71.1,1.5,69.6,13835.7,1.38357,1,50.30464667,0.722767912,0.3,15.09,0.22,Internal label has wrong net #,Micronekton,Crustacea,Crustacea,Amphipoda,,Crustacea,,
3/27/2021,7:37,14:17,PRZ-NE,S6,5,416,Day,71.1,1.5,69.6,13835.7,1.38357,1,50.30464667,0.722767912,3.4,171.04,2.46,Internal labe has wrong net #,Micronekton,Crustacea,Crustacea,Caridea,,Crustacea,,
3/27/2021,7:37,14:17,PRZ-NE,S6,5,417,Day,71.1,1.5,69.6,13835.7,1.38357,1,50.30464667,0.722767912,0.1,5.03,0.07,Internal label has wrong net # ,Micronekton,Crustacea,Crustacea,Euphausiacea,,Crustacea,,
3/27/2021,7:37,14:17,PRZ-NE,S6,5,420,Day,71.1,1.5,69.6,13835.7,1.38357,1,50.30464667,0.722767912,0.25,12.58,0.18,Internal label has wrong net #,Micronekton,Fish,,Gonostomatidae,N,Fish,Cyclothone,
3/27/2021,7:37,14:17,PRZ-NE,S6,5,421,Day,71.1,1.5,69.6,13835.7,1.38357,2,100.6092933,1.445535824,0.1,5.03,0.07,Internal label has wrong net #; same jar as #422,Micronekton,Fish,Fish,Juvenile fish,N,Fish,,
3/27/2021,7:37,14:17,PRZ-NE,S6,5,422,Day,71.1,1.5,69.6,13835.7,1.38357,1,50.30464667,0.722767912,0.25,12.58,0.18,Internal label has wrong net #; same jar as #421,Micronekton,Fish,Fish,Leptocephalus,N,Fish,,
3/27/2021,7:37,14:17,PRZ-NE,S6,5,419,Day,71.1,1.5,69.6,13835.7,1.38357,,0,0,Not weighted,#VALUE!,Not weighted,Internal label has wrong net # ,Plankton,Other,Other,Miscellaneous,,Other,,
3/31/2021,20:26,2:02,CTA,S7,0,491,Night,0,1514,1514,71634,7.1634,,0,0,Not weighted,#VALUE!,Not weighted,Large serrivormeridae and flying fish,Plankton,Other,Other,All,,Other,,
3/31/2021,20:26,2:02,CTA,S7,1,428,Night,1514,1000.5,513.5,76484.8,7.64848,4,268.550091,0.522979729,1.3,87.28,0.17,,Micronekton,Crustacea,Crustacea,Amphipoda,,Crustacea,,
3/31/2021,20:26,2:02,CTA,S7,1,427,Night,1514,1000.5,513.5,76484.8,7.64848,19,1275.612932,2.484153714,56.35,3783.2,7.37,,Micronekton,Crustacea,Crustacea,Caridea,,Crustacea,,
3/31/2021,20:26,2:02,CTA,S7,1,431,Night,1514,1000.5,513.5,76484.8,7.64848,8,537.100182,1.045959459,0.6,40.28,0.08,,Micronekton,Crustacea,Crustacea,Euphausiacea,,Crustacea,,
3/31/2021,20:26,2:02,CTA,S7,1,430,Night,1514,1000.5,513.5,76484.8,7.64848,38,2551.225864,4.968307428,8.05,540.46,1.05,1 not in photo,Micronekton,Crustacea,Crustacea,Mysidae,,Crustacea,,
3/31/2021,20:26,2:02,CTA,S7,1,432,Night,1514,1000.5,513.5,76484.8,7.64848,3,201.4125682,0.392234797,0.65,43.64,0.08,,Micronekton,Crustacea,Crustacea,Penaeidae,,Crustacea,,
3/31/2021,20:26,2:02,CTA,S7,1,433,Night,1514,1000.5,513.5,76484.8,7.64848,2,134.2750455,0.261489865,0.65,43.64,0.08,,Micronekton,Crustacea,Crustacea,Sergestidae,,Crustacea,,
3/31/2021,20:26,2:02,CTA,S7,1,425,Night,1514,1000.5,513.5,76484.8,7.64848,47,3155.463569,6.145011819,12.35,829.15,1.61,,Micronekton,Fish,,Gonostomatidae,N,Fish,Cyclothone,
3/31/2021,20:26,2:02,CTA,S7,1,424,Night,1514,1000.5,513.5,76484.8,7.64848,4,268.550091,0.522979729,21.75,1460.24,2.84,,Micronekton,Fish,Fish,Melamphaeidae,Y,SB Fish,,
3/31/2021,20:26,2:02,CTA,S7,1,429,Night,1514,1000.5,513.5,76484.8,7.64848,2,134.2750455,0.261489865,0.25,16.78,0.03,,Micronekton,Fish,Fish,Myctophidae,Y,SB Fish,,
3/31/2021,20:26,2:02,CTA,S7,1,426,Night,1514,1000.5,513.5,76484.8,7.64848,,0,0,Not weighted,#VALUE!,Not weighted,,Plankton,Other,Other,Miscellaneous,,Other,,
3/31/2021,20:26,2:02,CTA,S7,2,435,Night,1000.5,699.9,300.6,49756,4.9756,1,60.41482434,0.200980786,131.5,7944.55,26.43,Mantle tissue sample,Micronekton,Cephalopoda,Cephalopoda,Octopoda,,Cephalopoda,,
3/31/2021,20:26,2:02,CTA,S7,2,447,Night,1000.5,699.9,300.6,49756,4.9756,2,120.8296487,0.401961572,2.15,129.89,0.43,,Micronekton,Cephalopoda,Cephalopoda,Octopoda,,Cephalopoda,,
3/31/2021,20:26,2:02,CTA,S7,2,449,Night,1000.5,699.9,300.6,49756,4.9756,3,181.244473,0.602942359,2.05,123.85,0.41,,Micronekton,Cephalopoda,Cephalopoda,Squid,,Cephalopoda,,
3/31/2021,20:26,2:02,CTA,S7,2,450,Night,1000.5,699.9,300.6,49756,4.9756,1,60.41482434,0.200980786,0.85,51.35,0.17,,Micronekton,Crustacea,Crustacea,Amphipoda,,Crustacea,,
3/31/2021,20:26,2:02,CTA,S7,2,438,Night,1000.5,699.9,300.6,49756,4.9756,15,906.2223651,3.014711794,38.85,2347.12,7.81,,Micronekton,Crustacea,Crustacea,Caridea,,Crustacea,,
3/31/2021,20:26,2:02,CTA,S7,2,451,Night,1000.5,699.9,300.6,49756,4.9756,6,362.4889461,1.205884717,0.5,30.21,0.1,,Micronekton,Crustacea,Crustacea,Euphausiacea,,Crustacea,,
3/31/2021,20:26,2:02,CTA,S7,2,442,Night,1000.5,699.9,300.6,49756,4.9756,16,966.6371895,3.21569258,2.65,160.1,0.53,,Micronekton,Crustacea,Crustacea,Mysidae,,Crustacea,,
